,庫房,料號,品名,數量,週,工作日,帳務日期
55035,DLN5,U91700000,丟棄式導尿包,5,1,False,2022/1/9
55040,DLN5,U91700000,丟棄式導尿包,6,2,True,2022/1/11
55042,DLN5,U91700000,丟棄式導尿包,2,3,False,2022/1/23
55029,DLN5,U91700000,丟棄式導尿包,0,4,False,2022/1/1
55029,DLN5,U91700000,丟棄式導尿包,0,5,False,2022/1/1
55047,DLN5,U91700000,丟棄式導尿包,6,6,False,2022/2/13
55052,DLN5,U91700000,丟棄式導尿包,5,7,False,2022/2/20
55058,DLN5,U91700000,丟棄式導尿包,6,8,True,2022/2/24
55064,DLN5,U91700000,丟棄式導尿包,6,9,False,2022/3/6
55065,DLN5,U91700000,丟棄式導尿包,1,10,False,2022/3/12
55068,DLN5,U91700000,丟棄式導尿包,3,11,False,2022/3/19
55072,DLN5,U91700000,丟棄式導尿包,4,12,False,2022/3/27
55078,DLN5,U91700000,丟棄式導尿包,7,13,True,2022/4/1
55081,DLN5,U91700000,丟棄式導尿包,3,14,True,2022/4/8
55084,DLN5,U91700000,丟棄式導尿包,3,15,False,2022/4/16
55088,DLN5,U91700000,丟棄式導尿包,4,16,True,2022/4/22
55090,DLN5,U91700000,丟棄式導尿包,2,17,True,2022/4/28
55091,DLN5,U91700000,丟棄式導尿包,1,18,False,2022/5/3
55097,DLN5,U91700000,丟棄式導尿包,7,19,False,2022/5/15
55103,DLN5,U91700000,丟棄式導尿包,6,20,False,2022/5/22
55108,DLN5,U91700000,丟棄式導尿包,6,21,False,2022/5/29
55113,DLN5,U91700000,丟棄式導尿包,5,22,False,2022/6/5
55115,DLN5,U91700000,丟棄式導尿包,2,23,True,2022/6/10
55029,DLN5,U91700000,丟棄式導尿包,0,24,False,2022/1/1
55029,DLN5,U91700000,丟棄式導尿包,0,25,False,2022/1/1
55116,DLN5,U91700000,丟棄式導尿包,1,26,True,2022/6/29
55125,DLN5,U91700000,丟棄式導尿包,9,27,False,2022/7/10
55132,DLN5,U91700000,丟棄式導尿包,7,28,True,2022/7/14
55135,DLN5,U91700000,丟棄式導尿包,3,29,True,2022/7/18
55136,DLN5,U91700000,丟棄式導尿包,1,30,True,2022/7/27
55139,DLN5,U91700000,丟棄式導尿包,4,31,True,2022/8/4
55144,DLN5,U91700000,丟棄式導尿包,5,32,False,2022/8/14
55145,DLN5,U91700000,丟棄式導尿包,1,33,True,2022/8/15
55148,DLN5,U91700000,丟棄式導尿包,3,34,False,2022/8/27
55151,DLN5,U91700000,丟棄式導尿包,4,35,False,2022/9/3
55154,DLN5,U91700000,丟棄式導尿包,3,36,False,2022/9/10
55164,DLN5,U91700000,丟棄式導尿包,9,37,False,2022/9/18
55169,DLN5,U91700000,丟棄式導尿包,5,38,False,2022/9/25
55177,DLN5,U91700000,丟棄式導尿包,8,39,False,2022/10/2
55189,DLN5,U91700000,丟棄式導尿包,12,40,True,2022/10/9
55194,DLN5,U91700000,丟棄式導尿包,5,41,False,2022/10/16
55199,DLN5,U91700000,丟棄式導尿包,5,42,False,2022/10/23
55204,DLN5,U91700000,丟棄式導尿包,6,43,False,2022/10/29
55212,DLN5,U91700000,丟棄式導尿包,8,44,False,2022/11/5
55219,DLN5,U91700000,丟棄式導尿包,7,45,False,2022/11/13
55224,DLN5,U91700000,丟棄式導尿包,5,46,False,2022/11/19
55227,DLN5,U91700000,丟棄式導尿包,3,47,True,2022/11/23
55232,DLN5,U91700000,丟棄式導尿包,5,48,False,2022/12/4
55238,DLN5,U91700000,丟棄式導尿包,6,49,False,2022/12/11
55240,DLN5,U91700000,丟棄式導尿包,2,50,False,2022/12/18
55244,DLN5,U91700000,丟棄式導尿包,4,51,False,2022/12/24
55251,DLN5,U91700000,丟棄式導尿包,9,52,False,2022/12/31
