,庫房,料號,品名,數量,週,工作日,帳務日期
15524,DLN5,A00421190,胰島素安全注射筒附針-30G,13,1,False,2022/1/9
15536,DLN5,A00421190,胰島素安全注射筒附針-30G,16,2,False,2022/1/16
15549,DLN5,A00421190,胰島素安全注射筒附針-30G,19,3,False,2022/1/23
15556,DLN5,A00421190,胰島素安全注射筒附針-30G,16,4,True,2022/1/28
15557,DLN5,A00421190,胰島素安全注射筒附針-30G,2,5,False,2022/2/3
15569,DLN5,A00421190,胰島素安全注射筒附針-30G,22,6,False,2022/2/13
15580,DLN5,A00421190,胰島素安全注射筒附針-30G,20,7,False,2022/2/20
15588,DLN5,A00421190,胰島素安全注射筒附針-30G,10,8,True,2022/2/23
15594,DLN5,A00421190,胰島素安全注射筒附針-30G,6,9,False,2022/3/6
15605,DLN5,A00421190,胰島素安全注射筒附針-30G,23,10,False,2022/3/13
15612,DLN5,A00421190,胰島素安全注射筒附針-30G,14,11,False,2022/3/20
15628,DLN5,A00421190,胰島素安全注射筒附針-30G,26,12,False,2022/3/27
15635,DLN5,A00421190,胰島素安全注射筒附針-30G,11,13,True,2022/3/30
15638,DLN5,A00421190,胰島素安全注射筒附針-30G,3,14,False,2022/4/9
15641,DLN5,A00421190,胰島素安全注射筒附針-30G,3,15,False,2022/4/17
15650,DLN5,A00421190,胰島素安全注射筒附針-30G,22,16,True,2022/4/24
15653,DLN5,A00421190,胰島素安全注射筒附針-30G,3,17,False,2022/5/1
15662,DLN5,A00421190,胰島素安全注射筒附針-30G,17,18,False,2022/5/8
15666,DLN5,A00421190,胰島素安全注射筒附針-30G,4,19,True,2022/5/12
15667,DLN5,A00421190,胰島素安全注射筒附針-30G,1,20,True,2022/5/19
15671,DLN5,A00421190,胰島素安全注射筒附針-30G,5,21,True,2022/5/27
15682,DLN5,A00421190,胰島素安全注射筒附針-30G,14,22,False,2022/6/5
15685,DLN5,A00421190,胰島素安全注射筒附針-30G,7,23,True,2022/6/8
15686,DLN5,A00421190,胰島素安全注射筒附針-30G,1,24,True,2022/6/16
15690,DLN5,A00421190,胰島素安全注射筒附針-30G,5,25,True,2022/6/24
15518,DLN5,A00421190,胰島素安全注射筒附針-30G,0,26,False,2022/1/1
15698,DLN5,A00421190,胰島素安全注射筒附針-30G,14,27,False,2022/7/10
15710,DLN5,A00421190,胰島素安全注射筒附針-30G,22,28,False,2022/7/17
15722,DLN5,A00421190,胰島素安全注射筒附針-30G,23,29,False,2022/7/24
15518,DLN5,A00421190,胰島素安全注射筒附針-30G,0,30,False,2022/1/1
15730,DLN5,A00421190,胰島素安全注射筒附針-30G,17,31,False,2022/8/7
15743,DLN5,A00421190,胰島素安全注射筒附針-30G,35,32,False,2022/8/14
15746,DLN5,A00421190,胰島素安全注射筒附針-30G,3,33,False,2022/8/21
15753,DLN5,A00421190,胰島素安全注射筒附針-30G,11,34,True,2022/8/25
15759,DLN5,A00421190,胰島素安全注射筒附針-30G,6,35,False,2022/9/4
15767,DLN5,A00421190,胰島素安全注射筒附針-30G,18,36,False,2022/9/11
15771,DLN5,A00421190,胰島素安全注射筒附針-30G,4,37,False,2022/9/17
15785,DLN5,A00421190,胰島素安全注射筒附針-30G,29,38,False,2022/9/25
15804,DLN5,A00421190,胰島素安全注射筒附針-30G,43,39,False,2022/10/2
15815,DLN5,A00421190,胰島素安全注射筒附針-30G,17,40,True,2022/10/9
15828,DLN5,A00421190,胰島素安全注射筒附針-30G,18,41,False,2022/10/16
15835,DLN5,A00421190,胰島素安全注射筒附針-30G,15,42,False,2022/10/22
15856,DLN5,A00421190,胰島素安全注射筒附針-30G,37,43,False,2022/10/30
15865,DLN5,A00421190,胰島素安全注射筒附針-30G,11,44,False,2022/11/6
15875,DLN5,A00421190,胰島素安全注射筒附針-30G,26,45,False,2022/11/13
15886,DLN5,A00421190,胰島素安全注射筒附針-30G,25,46,False,2022/11/20
15895,DLN5,A00421190,胰島素安全注射筒附針-30G,22,47,False,2022/11/27
15897,DLN5,A00421190,胰島素安全注射筒附針-30G,5,48,False,2022/12/4
15899,DLN5,A00421190,胰島素安全注射筒附針-30G,3,49,True,2022/12/5
15902,DLN5,A00421190,胰島素安全注射筒附針-30G,3,50,True,2022/12/15
15909,DLN5,A00421190,胰島素安全注射筒附針-30G,9,51,False,2022/12/25
15918,DLN5,A00421190,胰島素安全注射筒附針-30G,46,52,False,2022/12/31
