,庫房,料號,品名,數量,週,工作日,帳務日期
40479,DLN5,C13830005,IV注射帽,5,1,False,2022/1/9
40481,DLN5,C13830005,IV注射帽,2,2,True,2022/1/14
40484,DLN5,C13830005,IV注射帽,3,3,False,2022/1/23
40485,DLN5,C13830005,IV注射帽,1,4,True,2022/1/24
40476,DLN5,C13830005,IV注射帽,0,5,False,2022/1/3
40489,DLN5,C13830005,IV注射帽,4,6,False,2022/2/12
40494,DLN5,C13830005,IV注射帽,5,7,False,2022/2/20
40499,DLN5,C13830005,IV注射帽,5,8,True,2022/2/25
40476,DLN5,C13830005,IV注射帽,0,9,False,2022/1/3
40502,DLN5,C13830005,IV注射帽,3,10,True,2022/3/11
40506,DLN5,C13830005,IV注射帽,4,11,False,2022/3/20
40516,DLN5,C13830005,IV注射帽,10,12,False,2022/3/27
40522,DLN5,C13830005,IV注射帽,6,13,True,2022/4/2
40476,DLN5,C13830005,IV注射帽,0,14,False,2022/1/3
40528,DLN5,C13830005,IV注射帽,7,15,True,2022/4/15
40532,DLN5,C13830005,IV注射帽,4,16,False,2022/4/23
40534,DLN5,C13830005,IV注射帽,3,17,True,2022/4/29
40542,DLN5,C13830005,IV注射帽,8,18,False,2022/5/8
40548,DLN5,C13830005,IV注射帽,6,19,False,2022/5/15
40550,DLN5,C13830005,IV注射帽,3,20,True,2022/5/18
40553,DLN5,C13830005,IV注射帽,3,21,True,2022/5/27
40555,DLN5,C13830005,IV注射帽,2,22,False,2022/6/5
40557,DLN5,C13830005,IV注射帽,2,23,True,2022/6/8
40558,DLN5,C13830005,IV注射帽,1,24,True,2022/6/16
40561,DLN5,C13830005,IV注射帽,3,25,False,2022/6/25
40476,DLN5,C13830005,IV注射帽,0,26,False,2022/1/3
40566,DLN5,C13830005,IV注射帽,6,27,False,2022/7/9
40572,DLN5,C13830005,IV注射帽,6,28,False,2022/7/16
40580,DLN5,C13830005,IV注射帽,8,29,False,2022/7/24
40584,DLN5,C13830005,IV注射帽,4,30,True,2022/7/29
40590,DLN5,C13830005,IV注射帽,6,31,False,2022/8/6
40594,DLN5,C13830005,IV注射帽,4,32,False,2022/8/14
40597,DLN5,C13830005,IV注射帽,3,33,False,2022/8/21
40599,DLN5,C13830005,IV注射帽,2,34,False,2022/8/27
40602,DLN5,C13830005,IV注射帽,3,35,True,2022/9/1
40603,DLN5,C13830005,IV注射帽,1,36,True,2022/9/6
40606,DLN5,C13830005,IV注射帽,3,37,True,2022/9/13
40621,DLN5,C13830005,IV注射帽,15,38,False,2022/9/25
40628,DLN5,C13830005,IV注射帽,7,39,True,2022/9/30
40647,DLN5,C13830005,IV注射帽,20,40,True,2022/10/9
40663,DLN5,C13830005,IV注射帽,16,41,False,2022/10/16
40670,DLN5,C13830005,IV注射帽,7,42,False,2022/10/23
40689,DLN5,C13830005,IV注射帽,21,43,False,2022/10/29
40701,DLN5,C13830005,IV注射帽,16,44,False,2022/11/6
40715,DLN5,C13830005,IV注射帽,14,45,False,2022/11/13
40728,DLN5,C13830005,IV注射帽,14,46,False,2022/11/20
40736,DLN5,C13830005,IV注射帽,9,47,False,2022/11/27
40751,DLN5,C13830005,IV注射帽,15,48,False,2022/12/3
40766,DLN5,C13830005,IV注射帽,17,49,False,2022/12/10
40779,DLN5,C13830005,IV注射帽,14,50,False,2022/12/17
40792,DLN5,C13830005,IV注射帽,14,51,False,2022/12/25
40796,DLN5,C13830005,IV注射帽,4,52,True,2022/12/28
