,庫房,料號,品名,數量,週,工作日,帳務日期
43818,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),2,1,False,2022/1/9
43820,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),2,2,True,2022/1/11
43817,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),0,3,False,2022/1/3
43821,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),1,4,True,2022/1/25
43817,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),0,5,False,2022/1/3
43825,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),4,6,False,2022/2/13
43829,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),4,7,False,2022/2/20
43817,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),0,8,False,2022/1/3
43830,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),1,9,True,2022/3/3
43817,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),0,10,False,2022/1/3
43817,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),0,11,False,2022/1/3
43834,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),4,12,False,2022/3/27
43839,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),5,13,True,2022/4/1
43842,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),3,14,False,2022/4/10
43843,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),1,15,True,2022/4/11
43844,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),1,16,True,2022/4/18
43846,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),2,17,False,2022/5/1
43849,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),3,18,False,2022/5/8
43850,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),1,19,True,2022/5/11
43858,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),8,20,False,2022/5/22
43863,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),5,21,False,2022/5/28
43864,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),1,22,True,2022/6/2
43817,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),0,23,False,2022/1/3
43817,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),0,24,False,2022/1/3
43817,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),0,25,False,2022/1/3
43865,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),1,26,True,2022/6/27
43873,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),8,27,True,2022/7/7
43884,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),11,28,False,2022/7/17
43817,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),0,29,False,2022/1/3
43885,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),1,30,True,2022/7/29
43887,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),2,31,True,2022/8/4
43892,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),5,32,False,2022/8/14
43894,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),2,33,False,2022/8/20
43896,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),2,34,False,2022/8/27
43897,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),1,35,False,2022/9/3
43817,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),0,36,False,2022/1/3
43817,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),0,37,False,2022/1/3
43905,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),8,38,False,2022/9/25
43913,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),8,39,False,2022/10/2
43918,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),5,40,True,2022/10/8
43921,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),4,41,True,2022/10/14
43929,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),8,42,False,2022/10/23
43936,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),7,43,False,2022/10/30
43943,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),7,44,True,2022/11/4
43948,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),5,45,False,2022/11/13
43951,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),3,46,True,2022/11/17
43954,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),3,47,True,2022/11/22
43959,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),5,48,False,2022/12/4
43963,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),4,49,True,2022/12/9
43966,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),3,50,False,2022/12/18
43969,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),3,51,False,2022/12/25
43976,DLN5,F01321004,廢液收集器-開刀房區(有止溢閥),7,52,False,2022/12/31
