,庫房,料號,品名,數量,週,工作日,帳務日期
52598,DLN5,I20115199,克萊福藥物準備系統組件,4,1,True,2022/1/7
52604,DLN5,I20115199,克萊福藥物準備系統組件,9,2,True,2022/1/14
52614,DLN5,I20115199,克萊福藥物準備系統組件,16,3,True,2022/1/21
52616,DLN5,I20115199,克萊福藥物準備系統組件,4,4,True,2022/1/26
52597,DLN5,I20115199,克萊福藥物準備系統組件,0,5,True,2022/1/7
52622,DLN5,I20115199,克萊福藥物準備系統組件,9,6,True,2022/2/11
52626,DLN5,I20115199,克萊福藥物準備系統組件,7,7,True,2022/2/18
52627,DLN5,I20115199,克萊福藥物準備系統組件,2,8,True,2022/2/21
52631,DLN5,I20115199,克萊福藥物準備系統組件,7,9,True,2022/3/4
52639,DLN5,I20115199,克萊福藥物準備系統組件,15,10,True,2022/3/11
52640,DLN5,I20115199,克萊福藥物準備系統組件,2,11,True,2022/3/18
52642,DLN5,I20115199,克萊福藥物準備系統組件,3,12,True,2022/3/21
52648,DLN5,I20115199,克萊福藥物準備系統組件,8,13,True,2022/4/1
52649,DLN5,I20115199,克萊福藥物準備系統組件,2,14,True,2022/4/8
52652,DLN5,I20115199,克萊福藥物準備系統組件,6,15,True,2022/4/15
52656,DLN5,I20115199,克萊福藥物準備系統組件,6,16,True,2022/4/22
52661,DLN5,I20115199,克萊福藥物準備系統組件,7,17,True,2022/4/29
52663,DLN5,I20115199,克萊福藥物準備系統組件,4,18,True,2022/5/6
52669,DLN5,I20115199,克萊福藥物準備系統組件,8,19,True,2022/5/13
52671,DLN5,I20115199,克萊福藥物準備系統組件,3,20,True,2022/5/19
52672,DLN5,I20115199,克萊福藥物準備系統組件,2,21,True,2022/5/26
52677,DLN5,I20115199,克萊福藥物準備系統組件,7,22,True,2022/6/2
52678,DLN5,I20115199,克萊福藥物準備系統組件,1,23,True,2022/6/6
52680,DLN5,I20115199,克萊福藥物準備系統組件,3,24,False,2022/6/18
52681,DLN5,I20115199,克萊福藥物準備系統組件,2,25,True,2022/6/23
52597,DLN5,I20115199,克萊福藥物準備系統組件,0,26,True,2022/1/7
52683,DLN5,I20115199,克萊福藥物準備系統組件,3,27,True,2022/7/5
52684,DLN5,I20115199,克萊福藥物準備系統組件,1,28,True,2022/7/12
52597,DLN5,I20115199,克萊福藥物準備系統組件,0,29,True,2022/1/7
52687,DLN5,I20115199,克萊福藥物準備系統組件,6,30,True,2022/7/29
52690,DLN5,I20115199,克萊福藥物準備系統組件,5,31,True,2022/8/5
52597,DLN5,I20115199,克萊福藥物準備系統組件,0,32,True,2022/1/7
52693,DLN5,I20115199,克萊福藥物準備系統組件,6,33,True,2022/8/19
52697,DLN5,I20115199,克萊福藥物準備系統組件,7,34,True,2022/8/26
52597,DLN5,I20115199,克萊福藥物準備系統組件,0,35,True,2022/1/7
52701,DLN5,I20115199,克萊福藥物準備系統組件,9,36,True,2022/9/8
52703,DLN5,I20115199,克萊福藥物準備系統組件,3,37,True,2022/9/16
52707,DLN5,I20115199,克萊福藥物準備系統組件,5,38,True,2022/9/23
52709,DLN5,I20115199,克萊福藥物準備系統組件,3,39,True,2022/9/30
52713,DLN5,I20115199,克萊福藥物準備系統組件,7,40,False,2022/10/7
52715,DLN5,I20115199,克萊福藥物準備系統組件,3,41,True,2022/10/13
52717,DLN5,I20115199,克萊福藥物準備系統組件,5,42,True,2022/10/19
52719,DLN5,I20115199,克萊福藥物準備系統組件,3,43,True,2022/10/28
52722,DLN5,I20115199,克萊福藥物準備系統組件,5,44,True,2022/11/2
52726,DLN5,I20115199,克萊福藥物準備系統組件,4,45,True,2022/11/11
52730,DLN5,I20115199,克萊福藥物準備系統組件,8,46,True,2022/11/18
52597,DLN5,I20115199,克萊福藥物準備系統組件,0,47,True,2022/1/7
52735,DLN5,I20115199,克萊福藥物準備系統組件,7,48,True,2022/12/1
52736,DLN5,I20115199,克萊福藥物準備系統組件,2,49,True,2022/12/6
52738,DLN5,I20115199,克萊福藥物準備系統組件,4,50,True,2022/12/14
52740,DLN5,I20115199,克萊福藥物準備系統組件,2,51,True,2022/12/23
52744,DLN5,I20115199,克萊福藥物準備系統組件,7,52,True,2022/12/28
