,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
1506,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),13.0,1,False,2022-01-09,,
1517,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),24.0,2,False,2022-01-16,,
1522,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),5.0,3,False,2022-01-23,,
1527,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),21.0,4,True,2022-01-30,,
1541,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),36.0,5,False,2022-02-06,,
1552,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),22.0,6,False,2022-02-13,,
1561,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),22.0,7,False,2022-02-20,,
1501,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),0.0,8,True,2022-01-04,202201.0,T-不計價
1566,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),14.0,9,False,2022-03-06,,
1501,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),0.0,10,True,2022-01-04,202201.0,T-不計價
1501,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),0.0,11,True,2022-01-04,202201.0,T-不計價
1501,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),0.0,12,True,2022-01-04,202201.0,T-不計價
1570,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),4.0,13,False,2022-04-03,,
1581,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),26.0,14,False,2022-04-10,,
1600,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),44.0,15,False,2022-04-17,,
1607,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),10.0,16,True,2022-04-24,,
1614,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),9.0,17,False,2022-05-01,,
1633,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),44.0,18,False,2022-05-08,,
1651,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),29.0,19,False,2022-05-15,,
1666,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),29.0,20,False,2022-05-22,,
1678,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),29.0,21,False,2022-05-29,,
1683,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),7.0,22,False,2022-06-04,,
1684,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,23,True,2022-06-07,,
1689,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),5.0,24,False,2022-06-19,,
1691,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),2.0,25,True,2022-06-21,,
1694,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),3.0,26,False,2022-07-02,,
1695,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,27,True,2022-07-05,,
1709,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),25.0,28,False,2022-07-17,,
1728,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),34.0,29,False,2022-07-24,,
1741,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),32.0,30,False,2022-07-31,,
1745,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),4.0,31,False,2022-08-07,,
1751,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),6.0,32,False,2022-08-14,,
1756,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),10.0,33,False,2022-08-20,,
1769,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),25.0,34,False,2022-08-28,,
1776,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),8.0,35,False,2022-09-03,,
1783,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),12.0,36,False,2022-09-11,,
1793,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),21.0,37,False,2022-09-18,,
1808,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),36.0,38,False,2022-09-25,,
1825,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),42.0,39,False,2022-10-02,,
1841,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),39.0,40,True,2022-10-09,,
1851,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),14.0,41,False,2022-10-16,,
1858,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),14.0,42,False,2022-10-23,,
1863,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),11.0,43,False,2022-10-30,,
1866,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),5.0,44,True,2022-11-01,,
1867,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),1.0,45,True,2022-11-10,,
1873,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),20.0,46,False,2022-11-20,,
1886,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),30.0,47,False,2022-11-27,,
1890,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),6.0,48,True,2022-11-30,,
1893,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),4.0,49,False,2022-12-11,,
1898,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),11.0,50,False,2022-12-18,,
1908,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),22.0,51,False,2022-12-25,,
1919,DLRI,A00120213,20CC塑膠注射空針直插  (無螺紋),23.0,52,False,2022-12-31,,
