,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
4619,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,2.0,1,True,2022-01-06,,
4620,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,1.0,2,True,2022-01-11,,
4621,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,1.0,3,True,2022-01-20,,
4625,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,4.0,4,True,2022-01-30,,
4627,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,2.0,5,False,2022-02-04,,
4630,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,4.0,6,False,2022-02-13,,
4619,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,7,True,2022-01-06,202201.0,C-計價
4631,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,1.0,8,False,2022-02-26,,
4632,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,3.0,9,True,2022-03-03,,
4635,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,4.0,10,False,2022-03-13,,
4636,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,1.0,11,True,2022-03-15,,
4637,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,1.0,12,True,2022-03-24,,
4639,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,2.0,13,True,2022-03-30,,
4643,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,7.0,14,False,2022-04-10,,
4647,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,8.0,15,True,2022-04-14,,
4652,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,7.0,16,False,2022-04-23,,
4657,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,6.0,17,False,2022-04-30,,
4660,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,5.0,18,True,2022-05-06,,
4664,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,9.0,19,True,2022-05-12,,
4666,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,3.0,20,False,2022-05-22,,
4674,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,10.0,21,False,2022-05-28,,
4675,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,4.0,22,True,2022-06-02,,
4676,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,1.0,23,True,2022-06-09,,
4619,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,24,True,2022-01-06,202201.0,C-計價
4678,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,2.0,25,False,2022-06-26,,
4680,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,2.0,26,True,2022-06-30,,
4619,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,27,True,2022-01-06,202201.0,C-計價
4685,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,8.0,28,False,2022-07-17,,
4687,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,2.0,29,True,2022-07-21,,
4689,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,3.0,30,True,2022-07-26,,
4691,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,4.0,31,False,2022-08-07,,
4692,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,1.0,32,True,2022-08-12,,
4693,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,1.0,33,True,2022-08-17,,
4694,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,1.0,34,True,2022-08-24,,
4695,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,3.0,35,False,2022-09-04,,
4696,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,1.0,36,True,2022-09-08,,
4697,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,1.0,37,False,2022-09-17,,
4701,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,5.0,38,False,2022-09-24,,
4703,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,2.0,39,True,2022-09-28,,
4705,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,2.0,40,False,2022-10-07,,
4706,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,3.0,41,True,2022-10-14,,
4708,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,6.0,42,True,2022-10-20,,
4709,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,1.0,43,False,2022-10-29,,
4712,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,4.0,44,False,2022-11-06,,
4713,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,2.0,45,True,2022-11-09,,
4715,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,4.0,46,False,2022-11-19,,
4716,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,1.0,47,True,2022-11-21,,
4718,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,2.0,48,True,2022-11-30,,
4719,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,1.0,49,True,2022-12-05,,
4619,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,50,True,2022-01-06,202201.0,C-計價
4720,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,2.0,51,True,2022-12-23,,
4722,DLRI,A02320340,〞美迪克〞安全性靜脈留置針  20G,3.0,52,True,2022-12-28,,
