,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
1342,DLRI,A00120110,10cc塑膠注射空針 無螺紋,17.0,1,False,2022-01-09,,
1361,DLRI,A00120110,10cc塑膠注射空針 無螺紋,31.0,2,False,2022-01-16,,
1377,DLRI,A00120110,10cc塑膠注射空針 無螺紋,26.0,3,False,2022-01-23,,
1388,DLRI,A00120110,10cc塑膠注射空針 無螺紋,22.0,4,True,2022-01-30,,
1401,DLRI,A00120110,10cc塑膠注射空針 無螺紋,23.0,5,False,2022-02-06,,
1414,DLRI,A00120110,10cc塑膠注射空針 無螺紋,24.0,6,False,2022-02-13,,
1419,DLRI,A00120110,10cc塑膠注射空針 無螺紋,6.0,7,True,2022-02-18,,
1336,DLRI,A00120110,10cc塑膠注射空針 無螺紋,0.0,8,False,2022-01-01,202201.0,T-不計價
1336,DLRI,A00120110,10cc塑膠注射空針 無螺紋,0.0,9,False,2022-01-01,202201.0,T-不計價
1336,DLRI,A00120110,10cc塑膠注射空針 無螺紋,0.0,10,False,2022-01-01,202201.0,T-不計價
1336,DLRI,A00120110,10cc塑膠注射空針 無螺紋,0.0,11,False,2022-01-01,202201.0,T-不計價
1336,DLRI,A00120110,10cc塑膠注射空針 無螺紋,0.0,12,False,2022-01-01,202201.0,T-不計價
1421,DLRI,A00120110,10cc塑膠注射空針 無螺紋,4.0,13,False,2022-04-03,,
1426,DLRI,A00120110,10cc塑膠注射空針 無螺紋,8.0,14,False,2022-04-10,,
1430,DLRI,A00120110,10cc塑膠注射空針 無螺紋,5.0,15,False,2022-04-16,,
1437,DLRI,A00120110,10cc塑膠注射空針 無螺紋,7.0,16,True,2022-04-22,,
1439,DLRI,A00120110,10cc塑膠注射空針 無螺紋,2.0,17,False,2022-04-30,,
1441,DLRI,A00120110,10cc塑膠注射空針 無螺紋,3.0,18,True,2022-05-06,,
1451,DLRI,A00120110,10cc塑膠注射空針 無螺紋,17.0,19,True,2022-05-13,,
1336,DLRI,A00120110,10cc塑膠注射空針 無螺紋,0.0,20,False,2022-01-01,202201.0,T-不計價
1454,DLRI,A00120110,10cc塑膠注射空針 無螺紋,5.0,21,True,2022-05-26,,
1456,DLRI,A00120110,10cc塑膠注射空針 無螺紋,2.0,22,False,2022-06-03,,
1459,DLRI,A00120110,10cc塑膠注射空針 無螺紋,3.0,23,True,2022-06-09,,
1460,DLRI,A00120110,10cc塑膠注射空針 無螺紋,1.0,24,True,2022-06-15,,
1336,DLRI,A00120110,10cc塑膠注射空針 無螺紋,0.0,25,False,2022-01-01,202201.0,T-不計價
1336,DLRI,A00120110,10cc塑膠注射空針 無螺紋,0.0,26,False,2022-01-01,202201.0,T-不計價
1463,DLRI,A00120110,10cc塑膠注射空針 無螺紋,5.0,27,True,2022-07-08,,
1469,DLRI,A00120110,10cc塑膠注射空針 無螺紋,9.0,28,True,2022-07-15,,
1470,DLRI,A00120110,10cc塑膠注射空針 無螺紋,1.0,29,True,2022-07-22,,
1336,DLRI,A00120110,10cc塑膠注射空針 無螺紋,0.0,30,False,2022-01-01,202201.0,T-不計價
1472,DLRI,A00120110,10cc塑膠注射空針 無螺紋,3.0,31,True,2022-08-02,,
1474,DLRI,A00120110,10cc塑膠注射空針 無螺紋,3.0,32,True,2022-08-08,,
1478,DLRI,A00120110,10cc塑膠注射空針 無螺紋,4.0,33,True,2022-08-16,,
1479,DLRI,A00120110,10cc塑膠注射空針 無螺紋,10.0,34,False,2022-08-27,,
1481,DLRI,A00120110,10cc塑膠注射空針 無螺紋,4.0,35,True,2022-09-02,,
1482,DLRI,A00120110,10cc塑膠注射空針 無螺紋,2.0,36,False,2022-09-11,,
1490,DLRI,A00120110,10cc塑膠注射空針 無螺紋,9.0,37,True,2022-09-16,,
1492,DLRI,A00120110,10cc塑膠注射空針 無螺紋,4.0,38,True,2022-09-21,,
1495,DLRI,A00120110,10cc塑膠注射空針 無螺紋,6.0,39,True,2022-09-30,,
1496,DLRI,A00120110,10cc塑膠注射空針 無螺紋,5.0,40,False,2022-10-05,,
1336,DLRI,A00120110,10cc塑膠注射空針 無螺紋,0.0,41,False,2022-01-01,202201.0,T-不計價
1498,DLRI,A00120110,10cc塑膠注射空針 無螺紋,6.0,42,False,2022-10-23,,
1336,DLRI,A00120110,10cc塑膠注射空針 無螺紋,0.0,43,False,2022-01-01,202201.0,T-不計價
1336,DLRI,A00120110,10cc塑膠注射空針 無螺紋,0.0,44,False,2022-01-01,202201.0,T-不計價
1336,DLRI,A00120110,10cc塑膠注射空針 無螺紋,0.0,45,False,2022-01-01,202201.0,T-不計價
1336,DLRI,A00120110,10cc塑膠注射空針 無螺紋,0.0,46,False,2022-01-01,202201.0,T-不計價
1499,DLRI,A00120110,10cc塑膠注射空針 無螺紋,1.0,47,True,2022-11-24,,
1336,DLRI,A00120110,10cc塑膠注射空針 無螺紋,0.0,48,False,2022-01-01,202201.0,T-不計價
1336,DLRI,A00120110,10cc塑膠注射空針 無螺紋,0.0,49,False,2022-01-01,202201.0,T-不計價
1336,DLRI,A00120110,10cc塑膠注射空針 無螺紋,0.0,50,False,2022-01-01,202201.0,T-不計價
1500,DLRI,A00120110,10cc塑膠注射空針 無螺紋,1.0,51,True,2022-12-21,,
1336,DLRI,A00120110,10cc塑膠注射空針 無螺紋,1.0,52,False,2022-01-01,,
