,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
9383,DLRI,C13830005,IV注射帽,3.0,1,True,2022-01-07,,
9385,DLRI,C13830005,IV注射帽,4.0,2,False,2022-01-16,,
9387,DLRI,C13830005,IV注射帽,2.0,3,True,2022-01-21,,
9388,DLRI,C13830005,IV注射帽,1.0,4,True,2022-01-28,,
9392,DLRI,C13830005,IV注射帽,6.0,5,False,2022-02-04,,
9394,DLRI,C13830005,IV注射帽,4.0,6,True,2022-02-11,,
9400,DLRI,C13830005,IV注射帽,14.0,7,False,2022-02-20,,
9402,DLRI,C13830005,IV注射帽,4.0,8,True,2022-02-25,,
9403,DLRI,C13830005,IV注射帽,1.0,9,True,2022-03-04,,
9404,DLRI,C13830005,IV注射帽,1.0,10,True,2022-03-11,,
9405,DLRI,C13830005,IV注射帽,1.0,11,True,2022-03-18,,
9406,DLRI,C13830005,IV注射帽,1.0,12,True,2022-03-25,,
9408,DLRI,C13830005,IV注射帽,2.0,13,False,2022-04-03,,
9409,DLRI,C13830005,IV注射帽,1.0,14,False,2022-04-09,,
9412,DLRI,C13830005,IV注射帽,5.0,15,False,2022-04-16,,
9416,DLRI,C13830005,IV注射帽,8.0,16,True,2022-04-24,,
9424,DLRI,C13830005,IV注射帽,10.0,17,True,2022-04-29,,
9428,DLRI,C13830005,IV注射帽,7.0,18,True,2022-05-06,,
9433,DLRI,C13830005,IV注射帽,9.0,19,False,2022-05-14,,
9438,DLRI,C13830005,IV注射帽,9.0,20,True,2022-05-20,,
9444,DLRI,C13830005,IV注射帽,10.0,21,False,2022-05-28,,
9448,DLRI,C13830005,IV注射帽,6.0,22,False,2022-06-03,,
9449,DLRI,C13830005,IV注射帽,1.0,23,True,2022-06-10,,
9455,DLRI,C13830005,IV注射帽,13.0,24,False,2022-06-19,,
9458,DLRI,C13830005,IV注射帽,3.0,25,True,2022-06-24,,
9381,DLRI,C13830005,IV注射帽,0.0,26,False,2022-01-01,202201.0,C-計價
9461,DLRI,C13830005,IV注射帽,3.0,27,True,2022-07-08,,
9463,DLRI,C13830005,IV注射帽,2.0,28,True,2022-07-15,,
9466,DLRI,C13830005,IV注射帽,7.0,29,False,2022-07-23,,
9471,DLRI,C13830005,IV注射帽,9.0,30,False,2022-07-31,,
9474,DLRI,C13830005,IV注射帽,7.0,31,False,2022-08-06,,
9480,DLRI,C13830005,IV注射帽,14.0,32,False,2022-08-13,,
9484,DLRI,C13830005,IV注射帽,8.0,33,False,2022-08-21,,
9488,DLRI,C13830005,IV注射帽,10.0,34,False,2022-08-27,,
9492,DLRI,C13830005,IV注射帽,8.0,35,False,2022-09-03,,
9494,DLRI,C13830005,IV注射帽,2.0,36,True,2022-09-09,,
9498,DLRI,C13830005,IV注射帽,8.0,37,False,2022-09-17,,
9502,DLRI,C13830005,IV注射帽,5.0,38,True,2022-09-23,,
9508,DLRI,C13830005,IV注射帽,8.0,39,False,2022-10-01,,
9511,DLRI,C13830005,IV注射帽,5.0,40,False,2022-10-07,,
9514,DLRI,C13830005,IV注射帽,7.0,41,True,2022-10-14,,
9515,DLRI,C13830005,IV注射帽,3.0,42,True,2022-10-17,,
9381,DLRI,C13830005,IV注射帽,0.0,43,False,2022-01-01,202201.0,C-計價
9519,DLRI,C13830005,IV注射帽,8.0,44,True,2022-11-04,,
9521,DLRI,C13830005,IV注射帽,6.0,45,True,2022-11-11,,
9381,DLRI,C13830005,IV注射帽,0.0,46,False,2022-01-01,202201.0,C-計價
9524,DLRI,C13830005,IV注射帽,8.0,47,True,2022-11-24,,
9527,DLRI,C13830005,IV注射帽,9.0,48,False,2022-12-03,,
9529,DLRI,C13830005,IV注射帽,6.0,49,True,2022-12-09,,
9530,DLRI,C13830005,IV注射帽,3.0,50,True,2022-12-13,,
9532,DLRI,C13830005,IV注射帽,6.0,51,False,2022-12-25,,
9535,DLRI,C13830005,IV注射帽,8.0,52,False,2022-12-31,,
