,庫房,料號,品名,數量,週,工作日,帳務日期
4473,DLN5,G81500272,血糖試紙,119.0,1,False,2021-01-10
4674,DLN5,G81500272,血糖試紙,210.0,2,False,2021-01-17
4930,DLN5,G81500272,血糖試紙,265.0,3,False,2021-01-24
5050,DLN5,G81500272,血糖試紙,132.0,4,False,2021-01-31
8417,DLN5,G81500272,血糖試紙,233.0,5,True,2021-02-07
8452,DLN5,G81500272,血糖試紙,36.0,6,True,2021-02-09
8574,DLN5,G81500272,血糖試紙,122.0,7,False,2021-02-21
8737,DLN5,G81500272,血糖試紙,164.0,8,False,2021-02-28
13020,DLN5,G81500272,血糖試紙,172.0,9,False,2021-03-07
13194,DLN5,G81500272,血糖試紙,185.0,10,False,2021-03-14
13404,DLN5,G81500272,血糖試紙,215.0,11,False,2021-03-21
13509,DLN5,G81500272,血糖試紙,106.0,12,False,2021-03-28
17125,DLN5,G81500272,血糖試紙,124.0,13,False,2021-04-04
17313,DLN5,G81500272,血糖試紙,197.0,14,False,2021-04-11
17453,DLN5,G81500272,血糖試紙,145.0,15,False,2021-04-18
17578,DLN5,G81500272,血糖試紙,128.0,16,True,2021-04-25
21249,DLN5,G81500272,血糖試紙,155.0,17,False,2021-05-02
21400,DLN5,G81500272,血糖試紙,157.0,18,False,2021-05-09
21582,DLN5,G81500272,血糖試紙,199.0,19,False,2021-05-16
21765,DLN5,G81500272,血糖試紙,180.0,20,False,2021-05-23
21964,DLN5,G81500272,血糖試紙,199.0,21,False,2021-05-30
25841,DLN5,G81500272,血糖試紙,131.0,22,False,2021-06-06
26036,DLN5,G81500272,血糖試紙,196.0,23,False,2021-06-13
26242,DLN5,G81500272,血糖試紙,222.0,24,False,2021-06-20
26402,DLN5,G81500272,血糖試紙,163.0,25,False,2021-06-27
30648,DLN5,G81500272,血糖試紙,171.0,26,False,2021-07-04
30794,DLN5,G81500272,血糖試紙,154.0,27,False,2021-07-11
30950,DLN5,G81500272,血糖試紙,161.0,28,False,2021-07-18
31115,DLN5,G81500272,血糖試紙,168.0,29,False,2021-07-25
34852,DLN5,G81500272,血糖試紙,129.0,30,False,2021-08-01
34959,DLN5,G81500272,血糖試紙,115.0,31,False,2021-08-08
35114,DLN5,G81500272,血糖試紙,171.0,32,False,2021-08-15
35399,DLN5,G81500272,血糖試紙,111.0,33,True,2021-08-18
35341,DLN5,G81500272,血糖試紙,127.0,34,False,2021-08-29
39689,DLN5,G81500272,血糖試紙,250.0,35,False,2021-09-05
39911,DLN5,G81500272,血糖試紙,231.0,36,False,2021-09-12
40109,DLN5,G81500272,血糖試紙,204.0,37,False,2021-09-19
40260,DLN5,G81500272,血糖試紙,152.0,38,True,2021-09-26
43864,DLN5,G81500272,血糖試紙,202.0,39,False,2021-10-03
44034,DLN5,G81500272,血糖試紙,176.0,40,False,2021-10-10
44154,DLN5,G81500272,血糖試紙,126.0,41,False,2021-10-17
44258,DLN5,G81500272,血糖試紙,105.0,42,False,2021-10-24
44368,DLN5,G81500272,血糖試紙,112.0,43,False,2021-10-31
48004,DLN5,G81500272,血糖試紙,88.0,44,False,2021-11-07
48103,DLN5,G81500272,血糖試紙,101.0,45,False,2021-11-14
48221,DLN5,G81500272,血糖試紙,125.0,46,False,2021-11-21
48379,DLN5,G81500272,血糖試紙,180.0,47,False,2021-11-28
52251,DLN5,G81500272,血糖試紙,131.0,48,False,2021-12-05
52387,DLN5,G81500272,血糖試紙,146.0,49,False,2021-12-12
52584,DLN5,G81500272,血糖試紙,217.0,50,False,2021-12-19
52842,DLN5,G81500272,血糖試紙,271.0,51,False,2021-12-26
52965,DLN5,G81500272,血糖試紙,129.0,52,True,2021-12-31
