,庫房,料號,品名,數量,週,工作日,帳務日期
5105,DLN5,J00202019,勤達豪華型尿袋 (滅菌),8.0,1,False,2021-01-10
5112,DLN5,J00202019,勤達豪華型尿袋 (滅菌),7.0,2,False,2021-01-17
5115,DLN5,J00202019,勤達豪華型尿袋 (滅菌),3.0,3,False,2021-01-24
5119,DLN5,J00202019,勤達豪華型尿袋 (滅菌),6.0,4,False,2021-01-30
8796,DLN5,J00202019,勤達豪華型尿袋 (滅菌),5.0,5,True,2021-02-05
8797,DLN5,J00202019,勤達豪華型尿袋 (滅菌),1.0,6,True,2021-02-08
8798,DLN5,J00202019,勤達豪華型尿袋 (滅菌),1.0,7,True,2021-02-18
8800,DLN5,J00202019,勤達豪華型尿袋 (滅菌),2.0,8,False,2021-02-27
13599,DLN5,J00202019,勤達豪華型尿袋 (滅菌),1.0,9,True,2021-03-01
13603,DLN5,J00202019,勤達豪華型尿袋 (滅菌),4.0,10,True,2021-03-12
13607,DLN5,J00202019,勤達豪華型尿袋 (滅菌),4.0,11,True,2021-03-19
13611,DLN5,J00202019,勤達豪華型尿袋 (滅菌),4.0,12,True,2021-03-25
13613,DLN5,J00202019,勤達豪華型尿袋 (滅菌),2.0,13,True,2021-03-31
17749,DLN5,J00202019,勤達豪華型尿袋 (滅菌),2.0,14,True,2021-04-09
17751,DLN5,J00202019,勤達豪華型尿袋 (滅菌),2.0,15,True,2021-04-15
17752,DLN5,J00202019,勤達豪華型尿袋 (滅菌),1.0,16,True,2021-04-22
17754,DLN5,J00202019,勤達豪華型尿袋 (滅菌),2.0,17,True,2021-04-30
22012,DLN5,J00202019,勤達豪華型尿袋 (滅菌),3.0,18,True,2021-05-08
22016,DLN5,J00202019,勤達豪華型尿袋 (滅菌),4.0,19,False,2021-05-15
22019,DLN5,J00202019,勤達豪華型尿袋 (滅菌),3.0,20,False,2021-05-23
22021,DLN5,J00202019,勤達豪華型尿袋 (滅菌),2.0,21,False,2021-05-29
26524,DLN5,J00202019,勤達豪華型尿袋 (滅菌),3.0,22,False,2021-06-06
26528,DLN5,J00202019,勤達豪華型尿袋 (滅菌),4.0,23,True,2021-06-11
26534,DLN5,J00202019,勤達豪華型尿袋 (滅菌),6.0,24,False,2021-06-20
26536,DLN5,J00202019,勤達豪華型尿袋 (滅菌),2.0,25,True,2021-06-21
31257,DLN5,J00202019,勤達豪華型尿袋 (滅菌),5.0,26,False,2021-07-04
31263,DLN5,J00202019,勤達豪華型尿袋 (滅菌),6.0,27,False,2021-07-11
31265,DLN5,J00202019,勤達豪華型尿袋 (滅菌),2.0,28,True,2021-07-13
31266,DLN5,J00202019,勤達豪華型尿袋 (滅菌),1.0,29,True,2021-07-23
35453,DLN5,J00202019,勤達豪華型尿袋 (滅菌),3.0,30,False,2021-08-01
35455,DLN5,J00202019,勤達豪華型尿袋 (滅菌),2.0,31,False,2021-08-08
35456,DLN5,J00202019,勤達豪華型尿袋 (滅菌),2.0,32,True,2021-08-12
35459,DLN5,J00202019,勤達豪華型尿袋 (滅菌),3.0,33,True,2021-08-19
35460,DLN5,J00202019,勤達豪華型尿袋 (滅菌),1.0,34,False,2021-08-28
40407,DLN5,J00202019,勤達豪華型尿袋 (滅菌),5.0,35,False,2021-09-04
40410,DLN5,J00202019,勤達豪華型尿袋 (滅菌),3.0,36,False,2021-09-12
5097,DLN5,J00202019,勤達豪華型尿袋 (滅菌),0.0,37,True,2021-01-27
40411,DLN5,J00202019,勤達豪華型尿袋 (滅菌),1.0,38,True,2021-09-24
5097,DLN5,J00202019,勤達豪華型尿袋 (滅菌),0.0,39,True,2021-01-27
5097,DLN5,J00202019,勤達豪華型尿袋 (滅菌),0.0,40,True,2021-01-27
5097,DLN5,J00202019,勤達豪華型尿袋 (滅菌),0.0,41,True,2021-01-27
44403,DLN5,J00202019,勤達豪華型尿袋 (滅菌),2.0,42,True,2021-10-18
44405,DLN5,J00202019,勤達豪華型尿袋 (滅菌),2.0,43,False,2021-10-30
48452,DLN5,J00202019,勤達豪華型尿袋 (滅菌),2.0,44,False,2021-11-06
48456,DLN5,J00202019,勤達豪華型尿袋 (滅菌),4.0,45,False,2021-11-13
48457,DLN5,J00202019,勤達豪華型尿袋 (滅菌),1.0,46,True,2021-11-15
48458,DLN5,J00202019,勤達豪華型尿袋 (滅菌),1.0,47,False,2021-11-27
5097,DLN5,J00202019,勤達豪華型尿袋 (滅菌),0.0,48,True,2021-01-27
53009,DLN5,J00202019,勤達豪華型尿袋 (滅菌),1.0,49,False,2021-12-11
5097,DLN5,J00202019,勤達豪華型尿袋 (滅菌),0.0,50,True,2021-01-27
53010,DLN5,J00202019,勤達豪華型尿袋 (滅菌),1.0,51,True,2021-12-20
53011,DLN5,J00202019,勤達豪華型尿袋 (滅菌),1.0,52,True,2021-12-30
