,庫房,料號,品名,數量,週,工作日,帳務日期
5056,DLN5,I20115199,克萊福藥物準備系統組件,3.0,1,True,2021-01-07
5066,DLN5,I20115199,克萊福藥物準備系統組件,16.0,2,True,2021-01-15
5068,DLN5,I20115199,克萊福藥物準備系統組件,5.0,3,True,2021-01-22
5075,DLN5,I20115199,克萊福藥物準備系統組件,9.0,4,True,2021-01-29
8751,DLN5,I20115199,克萊福藥物準備系統組件,15.0,5,True,2021-02-05
5054,DLN5,I20115199,克萊福藥物準備系統組件,0.0,6,True,2021-01-04
8758,DLN5,I20115199,克萊福藥物準備系統組件,13.0,7,True,2021-02-19
8766,DLN5,I20115199,克萊福藥物準備系統組件,14.0,8,True,2021-02-26
5054,DLN5,I20115199,克萊福藥物準備系統組件,0.0,9,True,2021-01-04
13571,DLN5,I20115199,克萊福藥物準備系統組件,16.0,10,True,2021-03-12
13576,DLN5,I20115199,克萊福藥物準備系統組件,10.0,11,True,2021-03-19
13578,DLN5,I20115199,克萊福藥物準備系統組件,3.0,12,True,2021-03-24
17696,DLN5,I20115199,克萊福藥物準備系統組件,12.0,13,True,2021-04-01
17706,DLN5,I20115199,克萊福藥物準備系統組件,19.0,14,True,2021-04-09
17707,DLN5,I20115199,克萊福藥物準備系統組件,1.0,15,True,2021-04-14
17713,DLN5,I20115199,克萊福藥物準備系統組件,10.0,16,True,2021-04-23
17719,DLN5,I20115199,克萊福藥物準備系統組件,11.0,17,True,2021-04-30
21985,DLN5,I20115199,克萊福藥物準備系統組件,1.0,18,False,2021-05-05
21988,DLN5,I20115199,克萊福藥物準備系統組件,5.0,19,True,2021-05-14
21994,DLN5,I20115199,克萊福藥物準備系統組件,10.0,20,True,2021-05-21
5054,DLN5,I20115199,克萊福藥物準備系統組件,0.0,21,True,2021-01-04
26498,DLN5,I20115199,克萊福藥物準備系統組件,9.0,22,True,2021-06-04
26502,DLN5,I20115199,克萊福藥物準備系統組件,7.0,23,True,2021-06-11
26503,DLN5,I20115199,克萊福藥物準備系統組件,2.0,24,True,2021-06-15
26505,DLN5,I20115199,克萊福藥物準備系統組件,4.0,25,True,2021-06-25
31235,DLN5,I20115199,克萊福藥物準備系統組件,9.0,26,True,2021-07-02
31236,DLN5,I20115199,克萊福藥物準備系統組件,2.0,27,True,2021-07-07
31238,DLN5,I20115199,克萊福藥物準備系統組件,4.0,28,True,2021-07-14
31242,DLN5,I20115199,克萊福藥物準備系統組件,7.0,29,True,2021-07-23
31244,DLN5,I20115199,克萊福藥物準備系統組件,4.0,30,True,2021-07-30
35412,DLN5,I20115199,克萊福藥物準備系統組件,7.0,31,True,2021-08-06
35417,DLN5,I20115199,克萊福藥物準備系統組件,10.0,32,True,2021-08-13
35421,DLN5,I20115199,克萊福藥物準備系統組件,7.0,33,True,2021-08-20
35428,DLN5,I20115199,克萊福藥物準備系統組件,13.0,34,True,2021-08-27
40368,DLN5,I20115199,克萊福藥物準備系統組件,9.0,35,True,2021-09-03
40372,DLN5,I20115199,克萊福藥物準備系統組件,7.0,36,True,2021-09-09
40376,DLN5,I20115199,克萊福藥物準備系統組件,8.0,37,True,2021-09-17
40381,DLN5,I20115199,克萊福藥物準備系統組件,7.0,38,True,2021-09-24
44372,DLN5,I20115199,克萊福藥物準備系統組件,9.0,39,False,2021-10-01
44375,DLN5,I20115199,克萊福藥物準備系統組件,4.0,40,True,2021-10-08
44379,DLN5,I20115199,克萊福藥物準備系統組件,5.0,41,True,2021-10-15
44384,DLN5,I20115199,克萊福藥物準備系統組件,7.0,42,True,2021-10-22
44385,DLN5,I20115199,克萊福藥物準備系統組件,1.0,43,True,2021-10-28
48429,DLN5,I20115199,克萊福藥物準備系統組件,6.0,44,True,2021-11-05
48432,DLN5,I20115199,克萊福藥物準備系統組件,5.0,45,True,2021-11-12
48435,DLN5,I20115199,克萊福藥物準備系統組件,5.0,46,True,2021-11-19
48437,DLN5,I20115199,克萊福藥物準備系統組件,5.0,47,True,2021-11-26
52970,DLN5,I20115199,克萊福藥物準備系統組件,9.0,48,True,2021-12-03
52974,DLN5,I20115199,克萊福藥物準備系統組件,7.0,49,True,2021-12-10
52978,DLN5,I20115199,克萊福藥物準備系統組件,7.0,50,True,2021-12-17
52981,DLN5,I20115199,克萊福藥物準備系統組件,4.0,51,True,2021-12-24
52987,DLN5,I20115199,克萊福藥物準備系統組件,11.0,52,True,2021-12-30
