,庫房,料號,品名,數量,週,工作日,帳務日期
5237,DLN5,K82430329,痰盒-綠蓋,1.0,1,True,2021-01-05
5237,DLN5,K82430329,痰盒-綠蓋,0.0,2,True,2021-01-05
5238,DLN5,K82430329,痰盒-綠蓋,1.0,3,True,2021-01-22
5240,DLN5,K82430329,痰盒-綠蓋,2.0,4,True,2021-01-28
8895,DLN5,K82430329,痰盒-綠蓋,2.0,5,True,2021-02-04
5237,DLN5,K82430329,痰盒-綠蓋,0.0,6,True,2021-01-05
5237,DLN5,K82430329,痰盒-綠蓋,0.0,7,True,2021-01-05
5237,DLN5,K82430329,痰盒-綠蓋,0.0,8,True,2021-01-05
13739,DLN5,K82430329,痰盒-綠蓋,2.0,9,True,2021-03-03
5237,DLN5,K82430329,痰盒-綠蓋,0.0,10,True,2021-01-05
13741,DLN5,K82430329,痰盒-綠蓋,2.0,11,False,2021-03-20
13742,DLN5,K82430329,痰盒-綠蓋,1.0,12,True,2021-03-25
13743,DLN5,K82430329,痰盒-綠蓋,1.0,13,True,2021-03-30
5237,DLN5,K82430329,痰盒-綠蓋,0.0,14,True,2021-01-05
5237,DLN5,K82430329,痰盒-綠蓋,0.0,15,True,2021-01-05
5237,DLN5,K82430329,痰盒-綠蓋,0.0,16,True,2021-01-05
5237,DLN5,K82430329,痰盒-綠蓋,0.0,17,True,2021-01-05
5237,DLN5,K82430329,痰盒-綠蓋,0.0,18,True,2021-01-05
22141,DLN5,K82430329,痰盒-綠蓋,7.0,19,False,2021-05-16
22153,DLN5,K82430329,痰盒-綠蓋,16.0,20,False,2021-05-23
22156,DLN5,K82430329,痰盒-綠蓋,3.0,21,True,2021-05-28
26669,DLN5,K82430329,痰盒-綠蓋,4.0,22,True,2021-06-03
26670,DLN5,K82430329,痰盒-綠蓋,1.0,23,False,2021-06-12
5237,DLN5,K82430329,痰盒-綠蓋,0.0,24,True,2021-01-05
5237,DLN5,K82430329,痰盒-綠蓋,0.0,25,True,2021-01-05
26671,DLN5,K82430329,痰盒-綠蓋,1.0,26,True,2021-06-28
31427,DLN5,K82430329,痰盒-綠蓋,1.0,27,False,2021-07-10
5237,DLN5,K82430329,痰盒-綠蓋,0.0,28,True,2021-01-05
5237,DLN5,K82430329,痰盒-綠蓋,0.0,29,True,2021-01-05
5237,DLN5,K82430329,痰盒-綠蓋,0.0,30,True,2021-01-05
5237,DLN5,K82430329,痰盒-綠蓋,0.0,31,True,2021-01-05
5237,DLN5,K82430329,痰盒-綠蓋,0.0,32,True,2021-01-05
5237,DLN5,K82430329,痰盒-綠蓋,0.0,33,True,2021-01-05
5237,DLN5,K82430329,痰盒-綠蓋,0.0,34,True,2021-01-05
35576,DLN5,K82430329,痰盒-綠蓋,1.0,35,True,2021-08-31
5237,DLN5,K82430329,痰盒-綠蓋,0.0,36,True,2021-01-05
40589,DLN5,K82430329,痰盒-綠蓋,2.0,37,True,2021-09-14
5237,DLN5,K82430329,痰盒-綠蓋,0.0,38,True,2021-01-05
5237,DLN5,K82430329,痰盒-綠蓋,0.0,39,True,2021-01-05
44538,DLN5,K82430329,痰盒-綠蓋,1.0,40,False,2021-10-04
5237,DLN5,K82430329,痰盒-綠蓋,0.0,41,True,2021-01-05
44539,DLN5,K82430329,痰盒-綠蓋,1.0,42,True,2021-10-20
5237,DLN5,K82430329,痰盒-綠蓋,0.0,43,True,2021-01-05
5237,DLN5,K82430329,痰盒-綠蓋,0.0,44,True,2021-01-05
48568,DLN5,K82430329,痰盒-綠蓋,2.0,45,True,2021-11-11
5237,DLN5,K82430329,痰盒-綠蓋,0.0,46,True,2021-01-05
48569,DLN5,K82430329,痰盒-綠蓋,1.0,47,False,2021-11-28
48571,DLN5,K82430329,痰盒-綠蓋,2.0,48,True,2021-11-30
53147,DLN5,K82430329,痰盒-綠蓋,3.0,49,True,2021-12-08
53148,DLN5,K82430329,痰盒-綠蓋,1.0,50,True,2021-12-14
53149,DLN5,K82430329,痰盒-綠蓋,1.0,51,False,2021-12-26
5237,DLN5,K82430329,痰盒-綠蓋,0.0,52,True,2021-01-05
