,庫房,料號,品名,數量,週,工作日,帳務日期
5309,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2.0,1,True,2021-01-07
5315,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,6.0,2,True,2021-01-15
5316,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,3,True,2021-01-22
5319,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,3.0,4,True,2021-01-28
8932,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,6.0,5,True,2021-02-05
5308,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0.0,6,True,2021-01-07
8937,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,5.0,7,False,2021-02-21
8940,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,3.0,8,True,2021-02-26
5308,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0.0,9,True,2021-01-07
13819,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,6.0,10,True,2021-03-12
13823,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,4.0,11,True,2021-03-19
13824,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,12,True,2021-03-22
17905,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,6.0,13,True,2021-04-01
17912,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,7.0,14,True,2021-04-09
5308,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0.0,15,True,2021-01-07
17913,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,16,True,2021-04-20
17916,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,3.0,17,True,2021-04-30
5308,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0.0,18,True,2021-01-07
22207,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,3.0,19,True,2021-05-14
22209,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2.0,20,True,2021-05-21
5308,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0.0,21,True,2021-01-07
26759,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,3.0,22,True,2021-06-02
26761,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2.0,23,True,2021-06-08
5308,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0.0,24,True,2021-01-07
5308,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0.0,25,True,2021-01-07
31493,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,3.0,26,True,2021-07-02
5308,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0.0,27,True,2021-01-07
5308,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0.0,28,True,2021-01-07
5308,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0.0,29,True,2021-01-07
5308,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0.0,30,True,2021-01-07
35622,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2.0,31,True,2021-08-06
35623,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,32,True,2021-08-11
35624,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,33,True,2021-08-20
35628,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,4.0,34,True,2021-08-27
40662,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2.0,35,True,2021-09-03
40665,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,3.0,36,True,2021-09-08
40667,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2.0,37,True,2021-09-17
40671,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,4.0,38,True,2021-09-24
44594,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,3.0,39,False,2021-10-01
44595,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,40,False,2021-10-06
44596,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,41,True,2021-10-14
44597,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,42,True,2021-10-22
5308,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0.0,43,True,2021-01-07
48619,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2.0,44,True,2021-11-05
48621,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2.0,45,True,2021-11-12
48624,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,3.0,46,True,2021-11-19
5308,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0.0,47,True,2021-01-07
53200,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,3.0,48,True,2021-12-03
53201,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1.0,49,True,2021-12-08
53204,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,3.0,50,True,2021-12-17
53206,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2.0,51,True,2021-12-24
53210,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,4.0,52,True,2021-12-30
