,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-02,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,1
1,2019-01-08,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,30.0,30.0,0.0,2
2,2019-01-15,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,3
3,2019-01-22,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,30.0,30.0,0.0,4
4,2019-01-26,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,30.0,30.0,0.0,4
5,2019-01-29,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,5
6,2019-02-19,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,8
7,2019-02-23,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,-10.0,-10.0,0.0,8
8,2019-03-01,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,20.0,20.0,0.0,9
9,2019-03-05,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,10
10,2019-03-13,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,11
11,2019-03-19,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,20.0,20.0,0.0,12
12,2019-03-26,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,20.0,20.0,0.0,13
13,2019-04-02,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,20.0,20.0,0.0,14
14,2019-04-09,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,20.0,20.0,0.0,15
15,2019-04-11,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,15
16,2019-04-18,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,16
17,2019-04-23,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,17
18,2019-04-30,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,18
19,2019-05-07,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,19
20,2019-05-21,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,20.0,20.0,0.0,21
21,2019-06-04,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,20.0,20.0,0.0,23
22,2019-06-13,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,20.0,20.0,0.0,24
23,2019-06-18,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,20.0,20.0,0.0,25
24,2019-06-25,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,30.0,30.0,0.0,26
25,2019-07-02,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,27
26,2019-07-09,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,28
27,2019-07-16,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,20.0,20.0,0.0,29
28,2019-07-23,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,30
29,2019-07-30,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,30.0,30.0,0.0,31
30,2019-08-06,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,32
31,2019-08-13,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,33
32,2019-08-20,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,20.0,20.0,0.0,34
33,2019-08-27,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,35
34,2019-09-03,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,36
35,2019-09-10,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,37
36,2019-09-17,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,38
37,2019-09-03,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,36
38,2019-09-10,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,37
39,2019-09-17,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,38
40,2019-11-05,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,45
41,2019-11-12,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,46
42,2019-11-19,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,47
43,2019-11-26,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,20.0,20.0,0.0,48
44,2019-12-03,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,20.0,20.0,0.0,49
45,2019-12-10,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,50
46,2019-12-17,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,51
47,2019-12-24,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,30.0,30.0,0.0,52
0,2020-01-07,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,2
1,2020-01-18,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,20.0,20.0,0.0,3
2,2020-01-21,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,4
3,2020-02-04,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,6
4,2020-02-11,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,20.0,20.0,0.0,7
5,2020-02-18,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,20.0,20.0,0.0,8
6,2020-02-25,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,9
7,2020-03-03,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,10.0,10.0,0.0,10
8,2020-03-10,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,20.0,20.0,0.0,11
9,2020-03-17,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,20.0,20.0,0.0,12
10,2020-03-24,B13700102,有粉乳膠檢診手套,100支/盒,盒,T,30.0,0.0,0.0,30.0,30.0,0.0,13
