,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-22,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,4
1,2019-02-26,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,9
2,2019-04-16,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,16
3,2019-06-21,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,25
4,2019-07-16,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,29
5,2019-08-13,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,33
6,2019-12-10,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,50
0,2020-01-14,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,3
1,2020-01-21,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,4
2,2020-06-16,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,25
3,2020-07-14,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,29
4,2020-07-28,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,31
5,2020-08-25,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,35
6,2020-10-20,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,43
7,2020-11-17,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,47
8,2020-12-01,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,49
0,2021-01-12,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,2
1,2021-03-09,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,10
2,2021-06-08,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,23
3,2021-08-10,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,20.0,20.0,0.0,32
4,2021-09-28,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,39
5,2021-10-26,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,43
6,2021-11-02,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,44
7,2021-11-23,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,47
8,2021-12-28,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,52
