,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-15,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,4.0,0.0,0.0,4.0,4.0,0.0,3
1,2019-01-22,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,4.0,0.0,0.0,4.0,4.0,0.0,4
2,2019-02-19,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,4.0,0.0,0.0,4.0,4.0,0.0,8
3,2019-03-05,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,4.0,0.0,0.0,2.0,2.0,0.0,10
4,2019-03-12,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,4.0,0.0,0.0,4.0,4.0,0.0,11
5,2019-06-04,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,4.0,0.0,0.0,4.0,4.0,0.0,23
6,2019-06-25,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,4.0,0.0,0.0,4.0,4.0,0.0,26
7,2019-06-27,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,4.0,0.0,0.0,5.0,5.0,0.0,26
8,2019-07-02,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,4.0,0.0,0.0,4.0,4.0,0.0,27
9,2019-07-16,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,4.0,0.0,0.0,4.0,4.0,0.0,29
10,2019-09-10,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,4.0,0.0,0.0,4.0,4.0,0.0,37
11,2019-09-17,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,4.0,0.0,0.0,4.0,4.0,0.0,38
12,2019-09-29,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,4.0,0.0,0.0,-3.0,-3.0,0.0,39
13,2019-09-10,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,4.0,0.0,0.0,4.0,4.0,0.0,37
14,2019-09-17,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,4.0,0.0,0.0,4.0,4.0,0.0,38
15,2019-09-29,G81300012,糞便採集攜送培養基,15ml/瓶  25瓶/盒,個,T,4.0,0.0,0.0,-3.0,-3.0,0.0,39
