,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2020-12-29,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,53
0,2021-01-04,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,1
1,2021-01-12,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,2
2,2021-01-26,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,4
3,2021-03-16,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,11
4,2021-03-23,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,12
5,2021-04-06,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,14
6,2021-04-20,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,16
7,2021-04-24,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,16
8,2021-05-25,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,21
9,2021-06-01,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,22
10,2021-06-08,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,23
11,2021-08-24,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,34
12,2021-11-23,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,47
13,2021-12-28,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,52
