,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-15,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,3
1,2019-01-29,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,5
2,2019-01-31,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,30.0,30.0,0.0,5
3,2019-04-16,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,16
4,2019-05-07,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,19
5,2019-05-21,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,21
6,2019-06-21,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,25
7,2019-07-02,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,27
8,2019-07-30,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,31
9,2019-08-13,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,33
10,2019-08-27,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,35
11,2019-09-03,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,36
12,2019-09-10,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,37
13,2019-09-17,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,38
14,2019-09-24,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,39
15,2019-09-03,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,36
16,2019-09-10,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,37
17,2019-09-17,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,38
18,2019-09-24,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,39
19,2019-11-08,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,20.0,20.0,0.0,45
20,2019-11-12,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,46
21,2019-11-19,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,47
22,2019-11-22,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,20.0,20.0,0.0,47
23,2019-11-26,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,48
24,2019-12-03,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,49
25,2019-12-10,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,50
26,2019-12-17,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,51
27,2019-12-24,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,50.0,50.0,0.0,52
0,2020-01-14,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,3
1,2020-01-21,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,4
2,2020-02-04,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,10.0,0.0,0.0,10.0,10.0,0.0,6
