,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-15,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,5.0,5.0,0.0,3
1,2019-01-29,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,5
2,2019-01-31,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,5
3,2019-03-19,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,20.0,20.0,0.0,12
4,2019-05-28,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,6.0,6.0,0.0,22
5,2019-06-11,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,5.0,5.0,0.0,24
6,2019-07-02,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,5.0,5.0,0.0,27
7,2019-07-09,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,4.0,4.0,0.0,28
8,2019-07-16,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,29
9,2019-08-20,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,5.0,5.0,0.0,34
10,2019-09-10,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,2.0,2.0,0.0,37
11,2019-09-10,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,2.0,2.0,0.0,37
12,2019-11-26,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,5.0,5.0,0.0,48
13,2019-12-17,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,51
14,2019-12-24,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,5.0,5.0,0.0,52
0,2020-01-21,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,4
1,2020-02-25,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,9
2,2020-03-31,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,14
3,2020-04-07,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,15
4,2020-05-12,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,20
5,2020-05-26,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,22
6,2020-06-23,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,26
7,2020-07-13,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,20.0,20.0,0.0,29
8,2020-08-25,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,35
9,2020-09-08,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,37
10,2020-09-29,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,40
11,2020-11-24,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,48
12,2020-12-01,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,49
13,2020-12-22,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,52
0,2021-01-12,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,2
1,2021-01-19,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,3
2,2021-02-23,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,8
3,2021-03-02,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,9
4,2021-03-09,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,10
5,2021-03-30,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,13
6,2021-05-04,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,18
7,2021-06-08,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,23
8,2021-07-20,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,29
9,2021-08-10,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,20.0,20.0,0.0,32
10,2021-09-07,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,36
11,2021-09-28,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,39
12,2021-10-26,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,43
13,2021-11-02,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,44
14,2021-12-28,G81200207,嗜氧攜送培養基,,支,T,10.0,0.0,0.0,10.0,10.0,0.0,52
