,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-07,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,25.0,0.0,0.0,100.0,100.0,0.0,2
1,2019-01-08,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,25.0,0.0,0.0,25.0,25.0,0.0,2
2,2019-01-15,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,25.0,0.0,0.0,25.0,25.0,0.0,3
3,2019-02-26,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,25.0,0.0,0.0,25.0,25.0,0.0,9
4,2019-03-26,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,25.0,0.0,0.0,25.0,25.0,0.0,13
5,2019-03-28,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,25.0,0.0,0.0,30.0,30.0,0.0,13
6,2019-04-16,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,25.0,0.0,0.0,25.0,25.0,0.0,16
7,2019-04-23,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,25.0,0.0,0.0,100.0,100.0,0.0,17
8,2019-06-11,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,25.0,0.0,0.0,100.0,100.0,0.0,24
9,2019-07-09,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,25.0,0.0,0.0,100.0,100.0,0.0,28
10,2019-07-23,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,25.0,0.0,0.0,25.0,25.0,0.0,30
11,2019-08-13,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,25.0,0.0,0.0,50.0,50.0,0.0,33
12,2019-12-24,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,25.0,0.0,0.0,100.0,100.0,0.0,52
0,2020-01-14,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,25.0,0.0,0.0,100.0,100.0,0.0,3
1,2020-01-21,G80501505,藍頭P.T 管(真空無菌),受容量3ml採血量2ml,支,T,25.0,0.0,0.0,25.0,25.0,0.0,4
