,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-14,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,3
1,2019-01-18,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,3
2,2019-01-22,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,4
3,2019-01-29,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,5
4,2019-02-19,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,8
5,2019-03-05,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,10
6,2019-03-12,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,11
7,2019-03-23,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,12
8,2019-03-26,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,13
9,2019-03-28,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,13
10,2019-04-09,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,15
11,2019-04-23,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,17
12,2019-04-30,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,18
13,2019-05-21,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,21
14,2019-05-25,B05569103,口腔棉棒 棉頭2.5cm直徑0.8cm,5支/包,包,T,100.0,0.0,0.0,100.0,100.0,0.0,21
