,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-03,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,1
1,2019-01-08,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,2
2,2019-01-10,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,2
3,2019-01-15,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,3
4,2019-02-26,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,9
5,2019-09-17,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,38
6,2019-09-17,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,38
7,2019-12-24,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,52
8,2019-12-28,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,52
0,2020-01-14,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,3
1,2020-03-31,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,14
2,2020-04-28,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,18
3,2020-05-12,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,20
4,2020-06-02,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,23
5,2020-07-14,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,29
6,2020-08-11,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,33
7,2020-09-22,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,39
8,2020-09-29,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,40
9,2020-10-20,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,43
10,2020-11-02,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,45
11,2020-11-17,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,47
12,2020-12-15,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,51
0,2021-01-19,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,3
1,2021-01-26,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,4
2,2021-02-01,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,5
3,2021-02-02,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,5
4,2021-03-30,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,13
5,2021-05-04,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,18
6,2021-07-13,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,100.0,100.0,0.0,28
7,2021-08-24,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,34
8,2021-09-14,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,37
9,2021-11-16,G80505008,紫頭EDTA管(真空無菌),受容量10ml採血量9ml,支,T,100.0,0.0,0.0,50.0,50.0,0.0,46
